date,rmssd,ln_rmssd,sdnn,pnn50,mean_hr,vlf,lf,hf,lf_hf,hf_pct,lf_nu,hf_nu,hf_hr,sd1,sd2,sd_ratio,dfa_alpha1,apen,sampen,duration,score,method
2026-04-24,78.45952174034798,4.362582845177154,95.90436102471041,17.55485893416928,57.896371525840784,1062.052948585521,1225.6769384658198,393.25484108578746,3.1167497775277018,0.14668298441186534,0.7570899243236139,0.2429100756763862,6.792391832539397,55.479259871253404,123.76326050671871,0.4482692169235604,0.978441940069936,0.9614388578646027,1.0932451130613696,331.627,50.0,welch
2026-04-25,51.786540362451944,3.947130276938845,108.28556357938041,26.610169491525426,52.23339755713857,1763.5268358477597,1465.6311826277588,496.7575985263131,2.9503950960704324,0.13332497286292377,0.7468607631184213,0.2531392368815787,9.510344372734046,36.618613864480615,148.69634722498108,0.2462643807186184,1.279508992042536,1.1381153253834393,1.2218478046342771,678.876,36.98823300858545,welch
2026-04-26,53.53994904546371,3.980428086382073,109.78505420755221,28.75816993464052,55.29920713786074,1384.004543484436,2128.38410194373,686.1812474847314,3.1017812126833,0.16343213641459006,0.7562034764536305,0.24379652354636944,12.40851872928456,37.85846103442961,150.57308253075956,0.2514291425673361,1.1952710200739833,0.9953073824680811,1.189688576462686,333.097,37.69794699661487,welch
2026-04-27,52.584975620579584,3.9624304443525933,76.88648878431964,28.8135593220339,53.547846327329296,777.3138811235481,979.7779800564175,658.0650583572243,1.4888770762305912,0.27247300290671284,0.5982123787670134,0.4017876212329866,12.289290858395674,37.1831928498411,102.17864006070029,0.3639037750722855,1.0693543406497588,1.0394139906720001,1.4203007291050858,331.666,51.12459264976607,welch
2026-04-28,59.892465156731824,4.092550706837375,86.71064233502581,34.22818791946309,53.89280918520922,1004.5701966365168,1514.6552582892207,913.4991653344193,1.658080615470214,0.2661148989181624,0.6237886864002805,0.3762113135997195,16.950297806801423,42.35036825430409,115.08221972585676,0.3680009679617674,0.9515859060832944,1.113637017249348,1.538801655203419,332.883,60.09025734292817,welch
2026-04-30,81.93006445129228,4.405866010816324,113.18906585543444,47.16312056737589,51.01443005344798,1016.6892821092868,2710.4399249096195,1097.1065276844117,2.4705348628545316,0.2274156131700479,0.7118599756184281,0.2881400243815719,21.505807798596784,57.933304156559664,149.22218845719726,0.3882351864392955,1.0708369784375122,1.1052091912054434,1.6686144904302862,332.847,82.62982967998052,welch
